,fisherz,fisherz_binary,hsic_test_gamma,hsic_test_gamma_stat,hsic_test_gamma_binary,kci,kci_binary,mv_fisherz,mv_fisherz_binary,local_score_cv_general_10_0.01,local_score_cv_general_10_0.05,local_score_cv_general_10_0.1,local_score_cv_general_binary,if_cause_is_dicrete,if_effect_is_dicrete,mutual_info,cond_mut_info,additive_noise_model,RESET_is_nonlinear,RESET_linear_lm_pval,RESET_linear_reset_fitted_pvalue,RESET_linear_reset_exog_pvalue,RESET_linear_reset_pricomp_pvalue,RESET_linear_reset_chisq_fitted_pvalue,RESET_linear_reset_chisq_exog_pvalue,RESET_linear_reset_chisq_precomp_pvalue,local_score_BIC_0.1,local_score_BIC_0.5,local_score_BIC_1,local_score_BIC_1.5,local_score_BIC_binary,degenerate_score,degenerate_score_binary,Label
M2_Mixed_X34_causes_M2_Mixed_X36,0.0334751965645248,1,0.1100231026398194,0.4992538295502223,0,0.1161863733504732,0,0.0334751965645248,1,21155.911359332516,21155.63798287169,21155.558077005797,0,3,3,0.0,1.5124253011985966,0.2632757204266601,0,0.8719503294747849,0.6259064904922869,0.6259027460494947,0.6259027460494947,0.6258099177273819,0.6258061705059972,0.6258061705060027,-5382.3807710229685,-5382.3807710229685,-5382.3807710229685,-5382.3807710229685,1,1184.070934505674,0,0
M3_Mixed_X13_causes_M3_Mixed_X23,8.808560870665616e-05,1,2.183197721494779e-07,1.775614371239522,1,1.7031931420774526e-12,1,8.808560870665616e-05,1,21151.30196666018,21151.169357594023,21151.12241004194,1,3,2,0.0675634415718691,1.6042768854685272,0.0,0,0.1800047280609495,0.4882126162006925,0.4882126160643849,0.4882126160653048,0.4879982726143858,0.4879982724779349,0.4879982724788692,-5530.75922457681,-5530.75922457681,-5530.75922457681,-5530.75922457681,0,1446.2322189138144,1,1
M3_Mixed_X42_causes_M3_Mixed_X34,0.0256460622754977,1,0.0295934766621915,0.6577069685192055,1,0.651573440669394,0,0.0256460622754977,1,21052.55649812062,21052.432729940178,21052.38852245891,1,2,2,0.0231491587976306,1.5762476192567825,0.0016939352651743,0,0.05308182801673,0.0855903096991816,0.0855901688652849,0.0855901688661132,0.0851239855016637,0.0851238448336434,0.0851238448344673,2114.315021797297,2114.315021797297,2114.315021797297,2114.315021797297,0,-5487.076279023935,0,0
C1_Mixed_X47_causes_C1_Mixed_X37,0.90167824126161,0,1.2280402716946526e-07,1.5908547493501208,1,0.0,1,0.90167824126161,0,21158.025753246176,21157.774881175985,21157.72387235453,0,3,3,0.0356789827724153,-0.001312113051796,0.0968429083796754,0,0.169538501574512,0.5962879266065731,0.5962879291781483,0.5962879291782555,0.5961685639644039,0.5961685665380161,0.5961685665381333,-5604.783305774843,-5604.783305774843,-5604.783305774843,-5604.783305774843,1,1406.473469257547,0,0
M1_Mixed_X13_causes_M1_Mixed_X27,8.78314554420001e-09,1,0.1913119889580361,0.2795458769641308,0,0.0,1,8.78314554420001e-09,1,20838.53493743126,20838.396663892996,20838.34424936029,0,1,3,0.006446733148171,1.7615306449254244,0.5793688719281451,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2008.3259016859963,-2008.3259016859963,-2008.3259016859963,-2008.3259016859963,1,-2189.9839348313,0,0
M3_Mixed_X2_causes_M3_Mixed_X18,0.0,1,0.0,8.73079612087392,1,0.0,1,0.0,1,21165.40595101271,21165.742089915977,21166.227978076447,1,3,3,0.0608238361568176,1.703822843289866,0.0485888871568928,0,0.5874705702816705,0.6747153691176442,0.6747153691113499,0.6747153691115024,0.6746526552225837,0.6746526552162637,0.6746526552164043,-6028.96952249054,-6028.96952249054,-6028.96952249054,-6028.96952249054,0,1830.659685973245,1,1
M2_Mixed_X26_causes_M2_Mixed_X30,0.0,1,0.7427906862039844,0.198743409823628,0,0.0,1,0.0,1,21157.757445830317,21157.511498606284,21157.428309250237,1,3,3,0.0261841969634604,1.5124253011985966,0.7504862860171826,0,0.8985121351707483,0.634238879812233,0.6342388725976843,0.6342388725976843,0.6341484236548789,0.634148416435117,0.6341484164350804,-5380.369509184487,-5380.369509184487,-5380.369509184487,-5380.369509184487,1,1182.059672667192,0,0
C1_Mixed_X2_causes_C1_Mixed_X30,3.0581185206379757e-07,1,0.0,5.41355003065445,1,0.0,1,3.0581185206379757e-07,1,21174.621906722277,21174.727380081047,21174.98988756851,1,3,3,0.0279201269963724,0.0040495388074134,0.7086114338942318,0,0.1016009014874985,0.3060708565062274,0.3060708564820121,0.3060708564821407,0.3056773630923856,0.3056773630680969,0.3056773630682333,-5913.285843536445,-5913.285843536445,-5913.285843536445,-5913.285843536445,1,1714.9760070191496,0,0
C1_Mixed_X39_causes_C1_Mixed_X47,0.8846403396248539,0,1.3620040977935233e-05,1.2475325603014071,1,0.0,1,0.8846403396248539,0,21162.55957928837,21162.44200704399,21162.41195333265,1,3,3,0.0062420306740849,-0.0016422118631349,0.0031194362804564,0,0.7473125473951467,0.4772942660314532,0.4772942656668683,0.4772942656668683,0.4770695027556613,0.4770695023907514,0.4770695023907433,-5492.99171803593,-5492.99171803593,-5492.99171803593,-5492.99171803593,1,1294.6818815186334,0,0
107_causes_115,0.0141486723507806,1,0.0,37.34041646510467,1,0.0,1,0.0141486723507806,1,63132.72464216864,63134.13656978451,63136.66463200754,0,3,3,0.4281959704792326,0.0658745914311841,0.0,1,4.0210582493598875e-11,5.109655497575455e-17,5.1096554975694276e-17,5.1096554977242736e-17,2.832701046374601e-17,2.832701046371688e-17,2.832701046459805e-17,-8269.075602465049,-8269.075602465049,-8269.075602465049,-8269.075602465049,0,930.8229246538548,1,1
C1_Mixed_X7_causes_C1_Mixed_X11,0.0,1,0.0,10.96072514679889,1,0.0,1,0.0,1,21159.21627752848,21160.08008601069,21161.15313947484,1,3,3,0.1375974376048629,0.0118502749904858,0.0142345542956405,0,0.5800986168992402,0.3954761656902066,0.3954761656905949,0.3954761656904655,0.3951706191849791,0.3951706191853633,0.395170619185252,-6078.453638144534,-6078.453638144534,-6078.453638144534,-6078.453638144534,1,1880.1438016272373,0,1
M3_Mixed_X19_causes_M3_Mixed_X30,0.4028622469405309,0,0.0101782885066226,0.812251454729203,1,0.0,1,0.4028622469405309,0,21164.289232817733,21164.202244425884,21164.16522481355,1,3,2,0.0,1.622070124306158,0.0209313468566824,0,0.8032155170884471,0.9789031697432464,0.978903169744538,0.9789031697444852,0.9789113934810368,0.9789113934823503,0.9789113934823,-5835.676541056571,-5835.676541056571,-5835.676541056571,-5835.676541056571,0,1612.4345232226813,1,0
M1_Mixed_X30_causes_M1_Mixed_X4,0.1672501447862524,0,0.0428519545649545,0.5184935376090625,1,0.903830429255746,0,0.1672501447862524,0,20975.981434556154,20975.95716426658,20975.96102883978,1,2,2,0.0102934962522029,1.5820812963538693,0.0314663673961634,0,0.0464810956301782,0.2158357701843404,0.2158366177175893,0.2158366177148565,0.2153683298561103,0.2153691779355771,0.2153691779328654,2496.3084083884064,2496.3084083884064,2496.3084083884064,2496.3084083884064,1,-4187.735108630521,1,0
C1_Mixed_X48_causes_C1_Mixed_X22,0.699876002289411,0,2.2233199691856775e-05,1.189105108799379,1,0.0,1,0.699876002289411,0,21156.67675402193,21156.63158685693,21156.65026747029,0,3,3,0.0191488887175701,0.0008054516646103,0.178698043267071,0,0.3342130976451079,0.6148296380256422,0.6148296376107301,0.6148296376107663,0.6147247302137853,0.6147247297985226,0.6147247297985747,-5567.593393515246,-5567.593393515246,-5567.593393515246,-5567.593393515246,1,1369.283556997951,0,0
N1_Nonlinear_X94_causes_N1_Nonlinear_X65,0.0043642884579,1,0.5325799120281176,0.3120984931856123,0,0.0,1,0.0043642884579,1,21199.22137334503,21199.115094386885,21199.068927959182,1,3,3,0.0507573844115309,-0.0007372733747915,0.5232466463780884,0,0.1600218976118666,0.4138015930704725,0.4138015713116667,0.4138015713115869,0.4135144045579679,0.4135143827773889,0.4135143827773425,-4900.528348063689,-4900.528348063689,-4900.528348063689,-4900.528348063689,0,702.2185115463935,1,0
C1_Mixed_X49_causes_C1_Mixed_X32,0.9991288654916122,0,0.0,3.1474851064809983,1,0.0,1,0.9991288654916122,0,21149.420845392684,21149.156684574893,21149.11533912633,0,3,3,0.0506345037716053,-0.0017571352479126,0.0353544444874398,0,0.1897670804963486,0.1434394531624596,0.143439453036747,0.1434394530370744,0.1429446977376174,0.1429446976118935,0.1429446976122117,-5586.992183944882,-5586.992183944882,-5586.992183944882,-5586.992183944882,1,1388.6823474275857,0,0
M2_Mixed_X47_causes_M2_Mixed_X42,0.0674268053313933,0,0.5225226014649025,0.2794668074062044,0,0.9018892097842188,0,0.0674268053313933,0,21157.204128203022,21157.001167167233,21156.904371771492,1,3,2,0.0,1.3700793904975523,0.4518811968052862,0,0.2200004196551395,0.5211272384551395,0.5211271957818971,0.5211271957822192,0.5209435197629719,0.5209434770508679,0.5209434770511745,-5335.141031880703,-5335.141031880703,-5335.141031880703,-5335.141031880703,0,1096.5035867893596,1,0
M2_Mixed_X31_causes_M2_Mixed_X2,0.0,1,2.220446049250313e-16,3.02129272031819,1,0.0,1,0.0,1,21166.393039211256,21166.21811823835,21166.229461093873,1,3,3,0.029191985260744,1.5124253011985966,0.5712613147839785,0,0.95249780237527,0.926483995038856,0.9264839950466988,0.9264839950466632,0.9265019229140036,0.926501922921822,0.9265019229218076,-5887.987208447059,-5887.987208447059,-5887.987208447059,-5887.987208447059,0,1689.677371929764,1,0
M1_Mixed_X5_causes_M1_Mixed_X12,0.9958872484746912,0,0.0505743816867332,0.5845235133361183,0,0.9533695614285992,0,0.9958872484746912,0,20969.388686343675,20969.303947958026,20969.28044218516,0,2,3,0.0253879717630611,1.7600879498845354,0.0427635156025255,0,0.3863829722738282,0.0,0.355510862477043,0.0,0.0,0.3551655798430272,0.0,-550.9721436048997,-550.9721436048997,-550.9721436048997,-550.9721436048997,1,-3606.684965277292,0,0
C1_Mixed_X29_causes_C1_Mixed_X47,0.74829791552052,0,0.0001371321076097,1.0965014092158591,1,0.0,1,0.74829791552052,0,21176.307614283676,21176.04850339976,21176.02916711455,1,3,3,0.0034908337558299,0.0032156694010237,0.3164799505938109,0,0.5007916665274179,0.6040731019082302,0.6040731025238593,0.6040731025237874,0.6039598835193178,0.6039598841354168,0.6039598841353886,-6024.131009608577,-6024.131009608577,-6024.131009608577,-6024.131009608577,0,1825.8211730912817,1,0
N1_Nonlinear_X53_causes_N1_Nonlinear_X72,0.0145078889943768,1,0.1577531672353828,0.4773503840875695,0,0.0,1,0.0145078889943768,1,21056.48838169756,21056.32813604488,21056.25164755205,0,3,3,0.0,0.0033235640459166,0.6763781149149264,0,0.5112129750564611,0.1830033719484526,0.183003366187016,0.1830033661871569,0.1825181079198161,0.1825181021558974,0.1825181021560525,-3652.649747164196,-3652.649747164196,-3652.649747164196,-3652.649747164196,1,-545.6600893531,0,0
M1_Mixed_X40_causes_M1_Mixed_X19,0.0011656666748431,1,3.102003942478948e-05,1.359051086863533,1,0.0,1,0.0011656666748431,1,21154.16629321247,21154.169293183415,21154.20495714067,1,3,2,0.0587108240706784,1.6677554672676416,9.05624464309085e-11,0,0.9346438399236586,0.6653137875499977,0.6653137875411371,0.6653137875411371,0.6652449306248451,0.6652449306160078,0.6652449306159918,-5774.992594477862,-5774.992594477862,-5774.992594477862,-5774.992594477862,0,1657.6450574608327,1,0
M3_Mixed_X19_causes_M3_Mixed_X32,0.9505035407444506,0,0.0471884445282247,0.5812489562297323,1,0.0,1,0.9505035407444506,0,21164.59894556169,21164.293677618993,21164.202052272263,1,3,3,0.0060891551082855,1.703822843289866,0.197419040631247,0,0.4411139587383854,0.0347674859089776,0.0347674969413397,0.0347674969412668,0.0344230805299876,0.0344230915150151,0.0344230915149423,-5827.237216566311,-5827.237216566311,-5827.237216566311,-5827.237216566311,0,1628.927380049015,1,0
M2_Mixed_X45_causes_M2_Mixed_X3,0.5992926992181955,0,0.0282503580197793,0.6556512306065135,1,0.0,1,0.5992926992181955,0,21043.59271841093,21043.440392604494,21043.40275767471,0,2,3,0.0134577985386536,1.3604614235582924,0.9559736912038408,0,0.4301460626080329,0.2390581362868472,0.2390579565835151,0.2390579565831279,0.2386069965255078,0.2386068166866098,0.2386068166862177,3265.8094926715835,3265.8094926715835,3265.8094926715835,3265.8094926715835,1,-4056.148659742032,0,0
M1_Mixed_X48_causes_M1_Mixed_X30,0.3876939211615586,0,0.0,8.764616597722071,1,0.064039761454309,0,0.3876939211615586,0,20964.055684862804,20964.157558749237,20964.462734051216,0,2,2,0.1231551124765844,1.6518858218178631,0.0,1,1.0226260587921978e-28,0.0,2.1357864985122392e-32,9.111236132729153e-86,0.0,4.516921145298941e-34,6.296256242224435e-98,-683.8849658953327,-683.8849658953327,-683.8849658953327,-683.8849658953327,1,-3246.9930525741393,0,0
M1_Mixed_X45_causes_M1_Mixed_X46,0.0001287765208122,1,3.147629601407686e-09,2.1630793951339937,1,1.0711961159759475e-05,1,0.0001287765208122,1,21049.43672045815,21049.55909485951,21049.705032874677,0,2,3,0.0193080131977008,1.662946483798012,0.0817698593875639,1,6.664166301744252e-10,4.896455330203099e-16,4.896290709552877e-16,4.896290709077746e-16,1.959317370646904e-16,1.959248139329273e-16,1.9592481391294583e-16,2081.15608544115,2081.15608544115,2081.15608544115,2081.15608544115,0,-5187.782315054026,1,1
C1_Mixed_X1_causes_C1_Mixed_X12,5.7001819042668e-08,1,1.005961980382608e-11,2.2735970136947024,1,0.0,1,5.7001819042668e-08,1,21174.04629135949,21173.888594406228,21173.97272382807,1,3,3,0.0054424197160436,0.001584690425617,0.3431733828709896,0,0.5145598226636006,0.4765337200604892,0.4765337202729718,0.4765337202729411,0.4763082266671335,0.4763082268797937,0.4763082268797755,-5968.498901216466,-5968.498901216466,-5968.498901216466,-5968.498901216466,1,1770.189064699172,0,1
C1_Mixed_X38_causes_C1_Mixed_X21,0.9925065987370189,0,0.0347047715035709,0.6267556544286467,1,6.442952051510797e-05,1,0.9925065987370189,0,21168.639572047097,21168.413500466668,21168.34068547311,0,3,3,0.0,0.0016094951376343,0.6220862407076055,0,0.7010296279341406,0.4412672759868717,0.4412672760297778,0.4412672760296645,0.441007399863304,0.4410073999062717,0.4410073999061407,-5653.0842545542055,-5653.0842545542055,-5653.0842545542055,-5653.0842545542055,1,1454.7744180369104,0,0
C1_Mixed_X36_causes_C1_Mixed_X21,0.2294478267795585,0,0.0,4.051138187976472,1,0.0,1,0.2294478267795585,0,21145.65103081345,21145.786821079797,21146.00865942872,0,3,3,0.0514283142450118,-0.0016892508600456,0.6831185775370571,0,0.9750366698087408,0.6726839758031469,0.6726839758152584,0.6726839758152584,0.6726199504591257,0.6726199504712456,0.6726199504712405,-5515.506830285247,-5515.506830285247,-5515.506830285247,-5515.506830285247,1,1317.1969937679528,0,0
C1_Mixed_X48_causes_C1_Mixed_X23,0.8591721014270934,0,8.059547548011636e-06,1.3305274453199287,1,0.0,1,0.8591721014270934,0,21156.961989312847,21156.80835623762,21156.767148110714,1,3,3,0.01898706126617,-0.0003835736815058,0.4422683997620793,0,0.3788558296747567,0.3007617523096951,0.3007617522256513,0.3007617522256867,0.3003632971583589,0.3003632970742597,0.3003632970742764,-5559.784024099102,-5559.784024099102,-5559.784024099102,-5559.784024099102,1,1361.4741875818056,0,0
C1_Mixed_X21_causes_C1_Mixed_X25,0.03549650714958,1,0.8335577915195381,0.1936385990027109,0,0.0,1,0.03549650714958,1,21171.42964351501,21171.212450252897,21171.10743657537,0,3,3,0.0,0.0002278542167757,0.7306678055826534,0,0.6745724050548283,0.3597745755821965,0.3597745795856208,0.3597745795856127,0.3594333005623037,0.3594333045697291,0.3594333045697186,-6024.687232561628,-6024.687232561628,-6024.687232561628,-6024.687232561628,0,1826.3773960443327,1,0
N1_Nonlinear_X88_causes_N1_Nonlinear_X60,0.0212647986698633,1,0.0762325486898087,0.5953101748483637,0,3.092082145883524e-12,1,0.0212647986698633,1,21203.63451719656,21203.49278576734,21203.437167999273,1,3,3,0.0052519156443411,-0.0012014825366976,0.0732024444474948,0,0.8465430652888677,0.4532346889357483,0.453234688565454,0.4532346885653382,0.4529865855986442,0.4529865852280043,0.452986585227877,-5496.664232514583,-5496.664232514583,-5496.664232514583,-5496.664232514583,0,1298.3543959972887,1,0
292_causes_299,0.023086505857591,1,0.0,6.195671188172341,1,0.085064683310024,0,0.023086505857591,1,8817.282479176152,8817.41620011787,8817.723462050493,1,3,3,0.1443923695217628,0.0352792231642981,0.6648588086745597,1,0.0026328501597499,0.0045043877348045,0.004504387734284,0.0045043877343208,0.0043338055786621,0.0043338055781544,0.0043338055781905,-4144.9456250357,-4144.9456250357,-4144.9456250357,-4144.9456250357,1,1472.6895594880812,0,1
C1_Mixed_X8_causes_C1_Mixed_X18,9.380034689465688e-05,1,0.7084944690344412,0.2733673048515271,0,0.0,1,9.380034689465688e-05,1,21183.958921192436,21183.612902916204,21183.45913632044,1,3,3,0.0056009060172934,0.0009811242136703,0.7635553140523571,0,0.044647858035735,0.0524278315320849,0.057847438916169,0.0578474389160617,0.0520229101598353,0.0574287502236892,0.0574287502235859,-5759.723635281698,-5759.723635281698,-5759.723635281698,-5759.723635281698,1,1561.4137987644024,0,0
C1_Mixed_X1_causes_C1_Mixed_X44,2.1500585978273537e-07,1,4.409435380159366e-07,1.5163444477672154,1,0.0,1,2.1500585978273537e-07,1,21174.87983761103,21174.587267672363,21174.55597437574,1,3,3,0.0146369807055233,-0.0019331350217201,0.8002734807095211,0,0.3713291036979367,0.5188919143920512,0.5188919140586831,0.5188919140586499,0.5187061569266744,0.5187061565930027,0.5187061565929569,-5948.419394921614,-5948.419394921614,-5948.419394921614,-5948.419394921614,0,1750.1095584043198,1,1
M2_Mixed_X14_causes_M2_Mixed_X12,0.1077628614503187,0,0.0401782361197987,0.5980558487803185,1,5.5667014886573454e-08,1,0.1077628614503187,0,21154.9684474258,21154.87834331375,21154.8230548176,1,3,2,0.0010736850427348,1.3936434094987389,0.0065885772728486,0,0.6496005437459155,0.494744137565176,0.4947441369268891,0.4947441369273228,0.4945359690374414,0.494535968398588,0.4945359683990195,-5810.34020048142,-5810.34020048142,-5810.34020048142,-5810.34020048142,0,1586.7210067259975,1,0
C1_Mixed_X25_causes_C1_Mixed_X47,0.0917479002537007,0,1.3322676295501878e-15,2.86957911983049,1,0.0,1,0.0917479002537007,0,21170.60314343124,21170.4535992375,21170.56975126885,1,3,3,0.0379427227896256,-0.0011927056671901,0.0125814598948684,0,0.0996044819065902,0.210342927077674,0.2103429270715217,0.210342927071859,0.2098720302507757,0.2098720302446174,0.2098720302449602,-5757.868170208894,-5757.868170208894,-5757.868170208894,-5757.868170208894,0,1559.5583336915993,1,0
M2_Mixed_X33_causes_M2_Mixed_X39,0.0,1,0.0,14.369543200934922,1,0.0,1,0.0,1,21139.154673257668,21140.100905678795,21141.19903168099,1,3,3,0.1408080074742796,1.5124253011985966,0.1344986890610452,0,0.8158501910418299,0.0234873961883748,0.0234873961877253,0.0234873961877179,0.0232003762305449,0.0232003762298994,0.0232003762298887,-5923.276261944126,-5923.276261944126,-5923.276261944126,-5923.276261944126,1,1724.966425426831,0,1
C1_Mixed_X50_causes_C1_Mixed_X23,0.0,1,0.0,8.693463728877068,1,0.0,1,0.0,1,21155.22162485742,21155.783258982006,21156.271173309065,1,3,3,0.0883169562174801,0.0112443639052541,0.7589454760777202,0,0.8577644032816694,0.8121515733743792,0.8121515733745799,0.8121515733745799,0.8121550354452403,0.8121550354454673,0.8121550354454712,-6262.730125392291,-6262.730125392291,-6262.730125392291,-6262.730125392291,0,2064.4202888749965,1,0
C1_Mixed_X13_causes_C1_Mixed_X39,0.2434554402981215,0,1.2606139687676432e-08,1.766934524589725,1,0.0,1,0.2434554402981215,0,21175.90435486559,21175.685419488065,21175.6437578424,1,3,3,0.0211152565761958,0.0016110592960554,0.4205780389358853,0,0.9987246257221204,0.828467943772971,0.8284679437817044,0.8284679437817044,0.8284759850193953,0.8284759850280852,0.8284759850280785,-5969.483185915868,-5969.483185915868,-5969.483185915868,-5969.483185915868,0,1771.1733493985723,1,0
N1_Nonlinear_X73_causes_N1_Nonlinear_X95,0.059192074821917,0,0.652380375881095,0.2656619745317046,0,0.7134254540005012,0,0.059192074821917,0,21058.02639460739,21057.78474378128,21057.679143759233,0,3,3,0.0184693915086437,-0.0011300764185128,0.5058053930690356,0,0.5849005604769817,0.9117189826470696,0.9117185694866596,0.9117185694865856,0.91173754051,0.9117371273557388,0.9117371273556956,-3674.6475745078,-3674.6475745078,-3674.6475745078,-3674.6475745078,1,-523.6622620094952,0,0
M2_Mixed_X1_causes_M2_Mixed_X26,0.7121829398882449,0,0.0468301664328996,0.5316825851136858,1,0.8823995843137395,0,0.7121829398882449,0,20957.56582478507,20957.54320354925,20957.523692061157,0,2,3,0.0,1.4061467665197764,0.2488508958948896,0,0.5409094906562566,0.7395297053782635,0.7252154484589449,0.7252154484559122,0.7395039896091651,0.7251823998745197,0.7251823998714676,1137.338798608366,1137.338798608366,1137.338798608366,1137.338798608366,1,-5046.177340083332,0,0
